label,▲hydrophobicity_PRAM900101.G1,▲hydrophobicity_PRAM900101.G2,▲hydrophobicity_PRAM900101.G3,▲hydrophobicity_ARGP820101.G1,▲hydrophobicity_ARGP820101.G2,▲hydrophobicity_ARGP820101.G3,▲hydrophobicity_ZIMJ680101.G1,▲hydrophobicity_ZIMJ680101.G2,▲hydrophobicity_ZIMJ680101.G3,▲hydrophobicity_PONP930101.G1,▲hydrophobicity_PONP930101.G2,▲hydrophobicity_PONP930101.G3,▲hydrophobicity_CASG920101.G1,▲hydrophobicity_CASG920101.G2,▲hydrophobicity_CASG920101.G3,▲hydrophobicity_ENGD860101.G1,▲hydrophobicity_ENGD860101.G2,▲hydrophobicity_ENGD860101.G3,▲hydrophobicity_FASG890101.G1,▲hydrophobicity_FASG890101.G2,▲hydrophobicity_FASG890101.G3,▲normwaalsvolume.G1,▲normwaalsvolume.G2,▲normwaalsvolume.G3,▲polarity.G1,▲polarity.G2,▲polarity.G3,▲polarizability.G1,▲polarizability.G2,▲polarizability.G3,▲charge.G1,▲charge.G2,▲charge.G3,▲secondarystruct.G1,▲secondarystruct.G2,▲secondarystruct.G3,▲solventaccess.G1,▲solventaccess.G2,▲solventaccess.G3
4,0.304597701,0.436781609,0.25862069,0.396551724,0.373563218,0.229885057,0.649425287,0.143678161,0.206896552,0.33908046,0.367816092,0.293103448,0.528735632,0.396551724,0.074712644,0.41954023,0.344827586,0.235632184,0.32183908,0.206896552,0.471264368,0.431034483,0.344827586,0.224137931,0.293103448,0.362068966,0.344827586,0.390804598,0.385057471,0.224137931,0.091954023,0.747126437,0.16091954,0.488505747,0.264367816,0.247126437,0.488505747,0.304597701,0.206896552
4,0.170818505,0.430604982,0.398576512,0.274021352,0.37366548,0.352313167,0.512455516,0.153024911,0.334519573,0.28113879,0.302491103,0.416370107,0.423487544,0.430604982,0.145907473,0.259786477,0.359430605,0.380782918,0.213523132,0.209964413,0.576512456,0.441281139,0.359430605,0.199288256,0.416370107,0.40569395,0.177935943,0.370106762,0.430604982,0.199288256,0.085409253,0.871886121,0.042704626,0.448398577,0.31316726,0.238434164,0.597864769,0.170818505,0.231316726
4,0.266233766,0.461038961,0.272727273,0.405844156,0.38961039,0.204545455,0.646103896,0.152597403,0.201298701,0.327922078,0.383116883,0.288961039,0.555194805,0.383116883,0.061688312,0.344155844,0.386363636,0.269480519,0.292207792,0.262987013,0.444805195,0.506493506,0.298701299,0.194805195,0.288961039,0.425324675,0.285714286,0.451298701,0.353896104,0.194805195,0.107142857,0.769480519,0.123376623,0.467532468,0.25,0.282467532,0.50974026,0.266233766,0.224025974
4,0.364238411,0.357615894,0.278145695,0.331125828,0.40397351,0.264900662,0.629139073,0.112582781,0.258278146,0.324503311,0.390728477,0.284768212,0.549668874,0.417218543,0.033112583,0.437086093,0.291390728,0.271523179,0.38410596,0.165562914,0.450331126,0.370860927,0.40397351,0.225165563,0.284768212,0.324503311,0.390728477,0.331125828,0.443708609,0.225165563,0.178807947,0.668874172,0.152317881,0.662251656,0.132450331,0.205298013,0.483443709,0.364238411,0.152317881
4,0.252788104,0.457249071,0.289962825,0.371747212,0.394052045,0.234200743,0.643122677,0.159851301,0.197026022,0.323420074,0.371747212,0.304832714,0.524163569,0.353159851,0.12267658,0.349442379,0.397769517,0.252788104,0.29739777,0.226765799,0.475836431,0.501858736,0.267657993,0.230483271,0.304832714,0.416356877,0.278810409,0.431226766,0.338289963,0.230483271,0.096654275,0.780669145,0.12267658,0.416356877,0.286245353,0.29739777,0.531598513,0.252788104,0.215613383
4,0.276470588,0.411764706,0.311764706,0.352941176,0.352941176,0.294117647,0.564705882,0.170588235,0.264705882,0.394117647,0.276470588,0.329411765,0.529411765,0.347058824,0.123529412,0.411764706,0.305882353,0.282352941,0.341176471,0.188235294,0.470588235,0.476470588,0.317647059,0.205882353,0.329411765,0.358823529,0.311764706,0.364705882,0.429411765,0.205882353,0.094117647,0.770588235,0.135294118,0.441176471,0.252941176,0.305882353,0.458823529,0.276470588,0.264705882
4,0.363636364,0.424242424,0.212121212,0.292929293,0.474747475,0.232323232,0.646464646,0.131313131,0.222222222,0.353535354,0.393939394,0.252525253,0.595959596,0.363636364,0.04040404,0.494949495,0.303030303,0.202020202,0.404040404,0.191919192,0.404040404,0.424242424,0.252525253,0.323232323,0.252525253,0.373737374,0.373737374,0.323232323,0.353535354,0.323232323,0.222222222,0.666666667,0.111111111,0.595959596,0.191919192,0.212121212,0.363636364,0.363636364,0.272727273
4,0.253303965,0.471365639,0.275330396,0.303964758,0.387665198,0.308370044,0.588105727,0.127753304,0.284140969,0.325991189,0.383259912,0.290748899,0.519823789,0.387665198,0.092511013,0.400881057,0.348017621,0.251101322,0.275330396,0.244493392,0.480176211,0.484581498,0.284140969,0.231277533,0.290748899,0.425110132,0.284140969,0.370044053,0.398678414,0.231277533,0.114537445,0.781938326,0.103524229,0.511013216,0.213656388,0.275330396,0.517621145,0.253303965,0.22907489
4,0.26,0.448,0.292,0.366666667,0.336,0.297333333,0.569333333,0.170666667,0.26,0.36,0.309333333,0.330666667,0.532,0.369333333,0.098666667,0.42,0.325333333,0.254666667,0.285333333,0.246666667,0.468,0.448,0.286666667,0.265333333,0.330666667,0.368,0.301333333,0.36,0.374666667,0.265333333,0.085333333,0.788,0.126666667,0.416,0.266666667,0.317333333,0.469333333,0.26,0.270666667
4,0.262430939,0.44198895,0.29558011,0.359116022,0.41160221,0.229281768,0.624309392,0.162983425,0.212707182,0.32320442,0.367403315,0.309392265,0.511049724,0.419889503,0.069060773,0.348066298,0.372928177,0.279005525,0.312154696,0.198895028,0.488950276,0.472375691,0.32320442,0.20441989,0.309392265,0.403314917,0.287292818,0.408839779,0.386740331,0.20441989,0.104972376,0.773480663,0.121546961,0.524861878,0.226519337,0.248618785,0.522099448,0.262430939,0.215469613
4,0.254746835,0.44778481,0.297468354,0.357594937,0.378164557,0.264240506,0.590189873,0.159810127,0.25,0.333860759,0.340189873,0.325949367,0.528481013,0.392405063,0.079113924,0.368670886,0.348101266,0.283227848,0.303797468,0.224683544,0.471518987,0.455696203,0.335443038,0.208860759,0.325949367,0.397151899,0.276898734,0.381329114,0.409810127,0.208860759,0.107594937,0.778481013,0.113924051,0.465189873,0.262658228,0.272151899,0.506329114,0.254746835,0.238924051
4,0.272925764,0.423580786,0.30349345,0.355895197,0.388646288,0.255458515,0.563318777,0.189956332,0.246724891,0.355895197,0.31441048,0.329694323,0.532751092,0.3930131,0.074235808,0.375545852,0.329694323,0.294759825,0.294759825,0.237991266,0.467248908,0.447598253,0.340611354,0.211790393,0.329694323,0.377729258,0.292576419,0.38209607,0.406113537,0.211790393,0.120087336,0.768558952,0.111353712,0.46069869,0.281659389,0.257641921,0.502183406,0.272925764,0.22489083
4,0.282894737,0.368421053,0.348684211,0.361842105,0.342105263,0.296052632,0.592105263,0.138157895,0.269736842,0.342105263,0.289473684,0.368421053,0.513157895,0.375,0.111842105,0.348684211,0.328947368,0.322368421,0.322368421,0.190789474,0.486842105,0.401315789,0.361842105,0.236842105,0.368421053,0.342105263,0.289473684,0.355263158,0.407894737,0.236842105,0.111842105,0.776315789,0.111842105,0.5,0.276315789,0.223684211,0.513157895,0.282894737,0.203947368
4,0.142156863,0.455882353,0.401960784,0.269607843,0.446078431,0.284313725,0.583333333,0.156862745,0.259803922,0.147058824,0.441176471,0.411764706,0.37254902,0.514705882,0.112745098,0.181372549,0.441176471,0.37745098,0.161764706,0.210784314,0.62745098,0.485294118,0.328431373,0.18627451,0.411764706,0.43627451,0.151960784,0.441176471,0.37254902,0.18627451,0.083333333,0.882352941,0.034313725,0.504901961,0.259803922,0.235294118,0.730392157,0.142156863,0.12745098
4,0.265306122,0.421768707,0.31292517,0.326530612,0.401360544,0.272108844,0.595238095,0.153061224,0.25170068,0.333333333,0.343537415,0.323129252,0.5,0.442176871,0.057823129,0.363945578,0.343537415,0.292517007,0.292517007,0.207482993,0.5,0.442176871,0.350340136,0.207482993,0.323129252,0.387755102,0.289115646,0.370748299,0.421768707,0.207482993,0.108843537,0.775510204,0.115646259,0.547619048,0.227891156,0.224489796,0.523809524,0.265306122,0.210884354
4,0.301204819,0.421686747,0.277108434,0.34939759,0.409638554,0.240963855,0.638554217,0.156626506,0.204819277,0.34939759,0.373493976,0.277108434,0.590361446,0.289156627,0.120481928,0.409638554,0.34939759,0.240963855,0.325301205,0.265060241,0.409638554,0.481927711,0.240963855,0.277108434,0.277108434,0.385542169,0.337349398,0.361445783,0.361445783,0.277108434,0.168674699,0.734939759,0.096385542,0.481927711,0.265060241,0.253012048,0.445783133,0.301204819,0.253012048
4,0.272873194,0.465489567,0.261637239,0.367576244,0.383627608,0.248796148,0.622792937,0.136436597,0.240770465,0.380417335,0.345104334,0.274478331,0.547351525,0.394863563,0.057784912,0.37399679,0.372391653,0.253611557,0.300160514,0.247191011,0.452648475,0.512038523,0.308186196,0.179775281,0.274478331,0.430176565,0.295345104,0.436597111,0.383627608,0.179775281,0.113964687,0.764044944,0.121990369,0.494382022,0.239165329,0.266452648,0.48635634,0.272873194,0.240770465
4,0.316239316,0.358974359,0.324786325,0.324786325,0.444444444,0.230769231,0.568376068,0.200854701,0.230769231,0.316239316,0.346153846,0.337606838,0.521367521,0.41025641,0.068376068,0.405982906,0.269230769,0.324786325,0.346153846,0.175213675,0.478632479,0.423076923,0.341880342,0.235042735,0.337606838,0.320512821,0.341880342,0.35042735,0.414529915,0.235042735,0.145299145,0.700854701,0.153846154,0.521367521,0.230769231,0.247863248,0.487179487,0.316239316,0.196581197
4,0.195121951,0.556910569,0.24796748,0.386178862,0.341463415,0.272357724,0.577235772,0.174796748,0.24796748,0.361788618,0.369918699,0.268292683,0.569105691,0.361788618,0.069105691,0.37804878,0.398373984,0.223577236,0.235772358,0.333333333,0.430894309,0.552845528,0.239837398,0.207317073,0.268292683,0.479674797,0.25203252,0.426829268,0.365853659,0.207317073,0.077235772,0.833333333,0.089430894,0.410569106,0.227642276,0.361788618,0.483739837,0.195121951,0.321138211
4,0.249471459,0.515856237,0.234672304,0.376321353,0.346723044,0.276955603,0.621564482,0.124735729,0.253699789,0.374207188,0.353065539,0.272727273,0.55602537,0.357293869,0.086680761,0.395348837,0.393234672,0.21141649,0.266384778,0.289640592,0.44397463,0.509513742,0.238900634,0.251585624,0.272727273,0.44397463,0.283298097,0.43551797,0.312896406,0.251585624,0.105708245,0.797040169,0.097251586,0.424947146,0.287526427,0.287526427,0.460887949,0.249471459,0.289640592
4,0.365217391,0.382608696,0.252173913,0.356521739,0.382608696,0.260869565,0.6,0.165217391,0.234782609,0.4,0.32173913,0.27826087,0.591304348,0.347826087,0.060869565,0.47826087,0.295652174,0.226086957,0.426086957,0.165217391,0.408695652,0.391304348,0.304347826,0.304347826,0.27826087,0.32173913,0.4,0.339130435,0.356521739,0.304347826,0.182608696,0.643478261,0.173913043,0.565217391,0.182608696,0.252173913,0.4,0.365217391,0.234782609
4,0.29443447,0.423698384,0.281867145,0.396768402,0.342908438,0.26032316,0.631956912,0.132854578,0.23518851,0.328545781,0.368043088,0.303411131,0.560143627,0.339317774,0.1005386,0.387791741,0.355475763,0.256732496,0.31059246,0.249551167,0.439856373,0.452423698,0.317773788,0.229802513,0.303411131,0.375224417,0.321364452,0.403949731,0.366247756,0.229802513,0.118491921,0.759425494,0.122082585,0.439856373,0.247755835,0.312387792,0.513464991,0.29443447,0.192100539
4,0.293269231,0.399038462,0.307692308,0.326923077,0.423076923,0.25,0.610576923,0.149038462,0.240384615,0.317307692,0.355769231,0.326923077,0.471153846,0.456730769,0.072115385,0.365384615,0.336538462,0.298076923,0.302884615,0.168269231,0.528846154,0.451923077,0.331730769,0.216346154,0.326923077,0.355769231,0.317307692,0.418269231,0.365384615,0.216346154,0.115384615,0.740384615,0.144230769,0.528846154,0.254807692,0.216346154,0.538461538,0.293269231,0.168269231
4,0.282296651,0.421052632,0.296650718,0.349282297,0.368421053,0.282296651,0.598086124,0.14354067,0.258373206,0.311004785,0.373205742,0.315789474,0.550239234,0.358851675,0.090909091,0.401913876,0.325358852,0.272727273,0.315789474,0.234449761,0.449760766,0.454545455,0.28708134,0.258373206,0.315789474,0.368421053,0.315789474,0.373205742,0.368421053,0.258373206,0.133971292,0.746411483,0.119617225,0.4784689,0.224880383,0.296650718,0.492822967,0.282296651,0.224880383
4,0.22983871,0.495967742,0.274193548,0.35483871,0.39516129,0.25,0.556451613,0.205645161,0.237903226,0.338709677,0.370967742,0.290322581,0.508064516,0.427419355,0.064516129,0.399193548,0.338709677,0.262096774,0.258064516,0.25,0.491935484,0.471774194,0.326612903,0.201612903,0.290322581,0.403225806,0.306451613,0.391129032,0.407258065,0.201612903,0.076612903,0.818548387,0.10483871,0.451612903,0.241935484,0.306451613,0.5,0.22983871,0.27016129
4,0.295566502,0.408866995,0.295566502,0.337438424,0.359605911,0.302955665,0.556650246,0.157635468,0.285714286,0.357142857,0.310344828,0.332512315,0.519704433,0.413793103,0.066502463,0.448275862,0.273399015,0.278325123,0.315270936,0.204433498,0.480295567,0.401477833,0.354679803,0.243842365,0.332512315,0.330049261,0.337438424,0.322660099,0.433497537,0.243842365,0.108374384,0.748768473,0.142857143,0.512315271,0.226600985,0.261083744,0.445812808,0.295566502,0.25862069
4,0.260416667,0.461805556,0.277777778,0.322916667,0.46875,0.208333333,0.631944444,0.177083333,0.190972222,0.284722222,0.427083333,0.288194444,0.489583333,0.461805556,0.048611111,0.361111111,0.378472222,0.260416667,0.302083333,0.1875,0.510416667,0.46875,0.340277778,0.190972222,0.288194444,0.420138889,0.291666667,0.40625,0.402777778,0.190972222,0.107638889,0.777777778,0.114583333,0.538194444,0.211805556,0.25,0.565972222,0.260416667,0.173611111
4,0.277777778,0.440860215,0.281362007,0.378136201,0.370967742,0.250896057,0.616487455,0.14516129,0.238351254,0.347670251,0.336917563,0.315412186,0.525089606,0.401433692,0.073476703,0.378136201,0.353046595,0.268817204,0.318996416,0.20609319,0.474910394,0.462365591,0.336917563,0.200716846,0.315412186,0.388888889,0.295698925,0.408602151,0.390681004,0.200716846,0.098566308,0.774193548,0.127240143,0.471326165,0.249103943,0.279569892,0.5,0.277777778,0.222222222
4,0.294238683,0.382716049,0.323045267,0.401234568,0.325102881,0.273662551,0.5781893,0.16255144,0.259259259,0.399176955,0.257201646,0.343621399,0.54526749,0.360082305,0.094650206,0.382716049,0.308641975,0.308641975,0.316872428,0.228395062,0.45473251,0.411522634,0.382716049,0.205761317,0.343621399,0.345679012,0.310699588,0.353909465,0.440329218,0.205761317,0.092592593,0.765432099,0.141975309,0.458847737,0.279835391,0.261316872,0.471193416,0.294238683,0.234567901
4,0.235294118,0.537815126,0.226890756,0.411764706,0.319327731,0.268907563,0.605042017,0.168067227,0.226890756,0.411764706,0.336134454,0.25210084,0.588235294,0.268907563,0.142857143,0.43697479,0.378151261,0.18487395,0.260504202,0.327731092,0.411764706,0.554621849,0.226890756,0.218487395,0.25210084,0.453781513,0.294117647,0.386554622,0.394957983,0.218487395,0.058823529,0.806722689,0.134453782,0.369747899,0.277310924,0.352941176,0.445378151,0.235294118,0.319327731
4,0.263546798,0.490147783,0.246305419,0.386699507,0.391625616,0.221674877,0.660098522,0.142857143,0.197044335,0.352216749,0.386699507,0.261083744,0.564039409,0.362068966,0.073891626,0.366995074,0.411330049,0.221674877,0.295566502,0.268472906,0.435960591,0.532019704,0.246305419,0.221674877,0.261083744,0.443349754,0.295566502,0.465517241,0.312807882,0.221674877,0.120689655,0.773399015,0.10591133,0.431034483,0.251231527,0.31773399,0.487684729,0.263546798,0.248768473
4,0.260942761,0.525252525,0.213804714,0.430976431,0.373737374,0.195286195,0.641414141,0.171717172,0.186868687,0.412457912,0.336700337,0.250841751,0.558922559,0.378787879,0.062289562,0.361952862,0.432659933,0.205387205,0.277777778,0.281144781,0.441077441,0.523569024,0.267676768,0.208754209,0.250841751,0.456228956,0.292929293,0.488215488,0.303030303,0.208754209,0.095959596,0.803030303,0.101010101,0.420875421,0.282828283,0.296296296,0.468013468,0.260942761,0.271043771
4,0.260981912,0.488372093,0.250645995,0.361757106,0.392764858,0.245478036,0.604651163,0.15245478,0.242894057,0.361757106,0.341085271,0.297157623,0.532299742,0.405684755,0.062015504,0.372093023,0.379844961,0.248062016,0.30749354,0.224806202,0.467700258,0.485788114,0.276485788,0.237726098,0.297157623,0.42118863,0.281653747,0.436692506,0.325581395,0.237726098,0.126614987,0.780361757,0.093023256,0.45994832,0.263565891,0.276485788,0.467700258,0.260981912,0.271317829
4,0.237020316,0.503386005,0.259593679,0.363431151,0.388261851,0.248306998,0.632054176,0.133182844,0.23476298,0.306997743,0.413092551,0.279909707,0.541760722,0.383747178,0.074492099,0.354401806,0.399548533,0.246049661,0.266365688,0.275395034,0.458239278,0.53724605,0.266365688,0.196388262,0.279909707,0.460496614,0.259593679,0.446952596,0.356659142,0.196388262,0.103837472,0.796839729,0.099322799,0.442437923,0.225733634,0.331828442,0.541760722,0.237020316,0.221218962
4,0.271111111,0.404444444,0.324444444,0.435555556,0.355555556,0.208888889,0.573333333,0.226666667,0.2,0.351111111,0.302222222,0.346666667,0.555555556,0.351111111,0.093333333,0.351111111,0.333333333,0.315555556,0.311111111,0.244444444,0.444444444,0.413333333,0.377777778,0.208888889,0.346666667,0.36,0.293333333,0.36,0.431111111,0.208888889,0.084444444,0.813333333,0.102222222,0.413333333,0.271111111,0.315555556,0.52,0.271111111,0.208888889
4,0.343930636,0.421965318,0.234104046,0.37283237,0.416184971,0.210982659,0.705202312,0.101156069,0.193641618,0.303468208,0.433526012,0.26300578,0.526011561,0.416184971,0.057803468,0.404624277,0.378612717,0.216763006,0.367052023,0.158959538,0.473988439,0.424855491,0.326589595,0.248554913,0.26300578,0.369942197,0.367052023,0.410404624,0.341040462,0.248554913,0.144508671,0.699421965,0.156069364,0.632947977,0.161849711,0.205202312,0.497109827,0.343930636,0.158959538
4,0.224188791,0.504424779,0.271386431,0.309734513,0.439528024,0.250737463,0.640117994,0.120943953,0.238938053,0.274336283,0.445427729,0.280235988,0.466076696,0.477876106,0.056047198,0.306784661,0.433628319,0.259587021,0.241887906,0.224188791,0.533923304,0.539823009,0.294985251,0.16519174,0.280235988,0.480825959,0.238938053,0.471976401,0.362831858,0.16519174,0.097345133,0.799410029,0.103244838,0.575221239,0.185840708,0.238938053,0.610619469,0.224188791,0.16519174
4,0.211180124,0.462732919,0.326086957,0.363354037,0.409937888,0.226708075,0.602484472,0.183229814,0.214285714,0.316770186,0.354037267,0.329192547,0.49068323,0.447204969,0.062111801,0.279503106,0.406832298,0.313664596,0.260869565,0.229813665,0.50931677,0.49689441,0.363354037,0.139751553,0.329192547,0.444099379,0.226708075,0.440993789,0.419254658,0.139751553,0.077639752,0.810559006,0.111801242,0.472049689,0.257763975,0.270186335,0.586956522,0.211180124,0.201863354
4,0.25,0.496183206,0.253816794,0.347328244,0.391221374,0.261450382,0.625954198,0.129770992,0.244274809,0.356870229,0.368320611,0.27480916,0.545801527,0.396946565,0.057251908,0.377862595,0.385496183,0.236641221,0.27480916,0.270992366,0.454198473,0.498091603,0.29389313,0.208015267,0.27480916,0.452290076,0.272900763,0.41221374,0.379770992,0.208015267,0.114503817,0.788167939,0.097328244,0.482824427,0.257633588,0.259541985,0.486641221,0.25,0.263358779
4,0.346704871,0.424068768,0.229226361,0.395415473,0.381088825,0.223495702,0.664756447,0.123209169,0.212034384,0.415472779,0.329512894,0.255014327,0.564469914,0.369627507,0.065902579,0.432664756,0.349570201,0.217765043,0.386819484,0.17765043,0.435530086,0.467048711,0.335243553,0.197707736,0.255014327,0.389684814,0.35530086,0.40974212,0.392550143,0.197707736,0.11747851,0.696275072,0.186246418,0.547277937,0.214899713,0.23782235,0.452722063,0.346704871,0.200573066
4,0.226519337,0.403314917,0.370165746,0.320441989,0.375690608,0.303867403,0.563535912,0.165745856,0.270718232,0.298342541,0.309392265,0.392265193,0.480662983,0.414364641,0.104972376,0.314917127,0.348066298,0.337016575,0.276243094,0.20441989,0.519337017,0.403314917,0.364640884,0.232044199,0.392265193,0.364640884,0.243093923,0.348066298,0.419889503,0.232044199,0.110497238,0.812154696,0.077348066,0.480662983,0.303867403,0.215469613,0.535911602,0.226519337,0.237569061
4,0.308868502,0.415902141,0.275229358,0.394495413,0.354740061,0.250764526,0.629969419,0.137614679,0.232415902,0.382262997,0.311926606,0.305810398,0.547400612,0.354740061,0.097859327,0.400611621,0.342507645,0.256880734,0.321100917,0.226299694,0.452599388,0.44648318,0.345565749,0.20795107,0.305810398,0.373088685,0.321100917,0.391437309,0.400611621,0.20795107,0.103975535,0.749235474,0.146788991,0.452599388,0.287461774,0.259938838,0.483180428,0.308868502,0.20795107
4,0.272727273,0.45959596,0.267676768,0.292929293,0.439393939,0.267676768,0.580808081,0.151515152,0.267676768,0.313131313,0.404040404,0.282828283,0.494949495,0.449494949,0.055555556,0.398989899,0.333333333,0.267676768,0.287878788,0.207070707,0.505050505,0.47979798,0.287878788,0.232323232,0.282828283,0.404040404,0.313131313,0.409090909,0.358585859,0.232323232,0.131313131,0.767676768,0.101010101,0.550505051,0.181818182,0.267676768,0.505050505,0.272727273,0.222222222
4,0.14084507,0.501006036,0.358148893,0.315895372,0.390342052,0.293762575,0.567404427,0.160965795,0.271629779,0.285714286,0.342052314,0.3722334,0.44668008,0.47082495,0.08249497,0.227364185,0.436619718,0.336016097,0.199195171,0.247484909,0.55331992,0.519114688,0.334004024,0.146881288,0.3722334,0.478873239,0.14889336,0.442655936,0.410462777,0.146881288,0.06639839,0.891348089,0.042253521,0.456740443,0.275653924,0.267605634,0.61167002,0.14084507,0.247484909
4,0.241758242,0.490842491,0.267399267,0.377289377,0.351648352,0.271062271,0.582417582,0.157509158,0.26007326,0.355311355,0.336996337,0.307692308,0.516483516,0.388278388,0.095238095,0.388278388,0.355311355,0.256410256,0.26007326,0.256410256,0.483516484,0.476190476,0.26007326,0.263736264,0.307692308,0.402930403,0.289377289,0.41025641,0.326007326,0.263736264,0.080586081,0.816849817,0.102564103,0.446886447,0.271062271,0.282051282,0.457875458,0.241758242,0.3003663
4,0.209302326,0.558139535,0.23255814,0.310077519,0.465116279,0.224806202,0.581395349,0.201550388,0.217054264,0.325581395,0.426356589,0.248062016,0.488372093,0.457364341,0.054263566,0.395348837,0.379844961,0.224806202,0.224806202,0.263565891,0.511627907,0.519379845,0.248062016,0.23255814,0.248062016,0.472868217,0.279069767,0.418604651,0.348837209,0.23255814,0.07751938,0.837209302,0.085271318,0.503875969,0.209302326,0.286821705,0.480620155,0.209302326,0.310077519
4,0.311355311,0.399267399,0.289377289,0.424908425,0.322344322,0.252747253,0.615384615,0.172161172,0.212454212,0.421245421,0.263736264,0.315018315,0.58974359,0.315018315,0.095238095,0.421245421,0.32967033,0.249084249,0.340659341,0.249084249,0.41025641,0.432234432,0.282051282,0.285714286,0.315018315,0.340659341,0.344322344,0.380952381,0.333333333,0.285714286,0.113553114,0.750915751,0.135531136,0.377289377,0.282051282,0.340659341,0.406593407,0.311355311,0.282051282
4,0.29707113,0.476987448,0.225941423,0.376569038,0.405857741,0.217573222,0.652719665,0.158995816,0.188284519,0.418410042,0.343096234,0.238493724,0.589958159,0.326359833,0.083682008,0.40167364,0.40167364,0.19665272,0.338912134,0.251046025,0.410041841,0.531380753,0.259414226,0.209205021,0.238493724,0.456066946,0.305439331,0.430962343,0.359832636,0.209205021,0.129707113,0.761506276,0.108786611,0.451882845,0.217573222,0.330543933,0.460251046,0.29707113,0.242677824
4,0.268939394,0.428030303,0.303030303,0.401515152,0.356060606,0.242424242,0.571969697,0.204545455,0.223484848,0.401515152,0.265151515,0.333333333,0.549242424,0.325757576,0.125,0.382575758,0.333333333,0.284090909,0.295454545,0.253787879,0.450757576,0.477272727,0.272727273,0.25,0.333333333,0.386363636,0.28030303,0.382575758,0.367424242,0.25,0.075757576,0.784090909,0.140151515,0.382575758,0.310606061,0.306818182,0.465909091,0.268939394,0.265151515
4,0.310416667,0.404166667,0.285416667,0.408333333,0.325,0.266666667,0.5875,0.158333333,0.254166667,0.4125,0.270833333,0.316666667,0.570833333,0.347916667,0.08125,0.43125,0.295833333,0.272916667,0.322916667,0.247916667,0.429166667,0.404166667,0.385416667,0.210416667,0.316666667,0.347916667,0.335416667,0.335416667,0.454166667,0.210416667,0.097916667,0.779166667,0.122916667,0.45625,0.28125,0.2625,0.433333333,0.310416667,0.25625
4,0.294285714,0.431428571,0.274285714,0.368571429,0.328571429,0.302857143,0.597142857,0.122857143,0.28,0.385714286,0.302857143,0.311428571,0.528571429,0.371428571,0.1,0.431428571,0.317142857,0.251428571,0.302857143,0.225714286,0.471428571,0.437142857,0.328571429,0.234285714,0.311428571,0.362857143,0.325714286,0.357142857,0.408571429,0.234285714,0.091428571,0.771428571,0.137142857,0.482857143,0.242857143,0.274285714,0.451428571,0.294285714,0.254285714
4,0.319727891,0.421768707,0.258503401,0.37755102,0.367346939,0.255102041,0.581632653,0.173469388,0.244897959,0.37414966,0.31292517,0.31292517,0.534013605,0.37755102,0.088435374,0.459183673,0.292517007,0.24829932,0.319727891,0.214285714,0.465986395,0.397959184,0.329931973,0.272108844,0.31292517,0.319727891,0.367346939,0.346938776,0.380952381,0.272108844,0.119047619,0.741496599,0.139455782,0.469387755,0.268707483,0.261904762,0.418367347,0.319727891,0.261904762
4,0.256666667,0.453333333,0.29,0.336666667,0.346666667,0.316666667,0.606666667,0.113333333,0.28,0.343333333,0.356666667,0.3,0.543333333,0.36,0.096666667,0.396666667,0.35,0.253333333,0.27,0.273333333,0.456666667,0.503333333,0.3,0.196666667,0.3,0.423333333,0.276666667,0.39,0.413333333,0.196666667,0.096666667,0.78,0.123333333,0.43,0.22,0.35,0.516666667,0.256666667,0.226666667
4,0.2875,0.41875,0.29375,0.45,0.30625,0.24375,0.6,0.18125,0.21875,0.4,0.26875,0.33125,0.5625,0.30625,0.13125,0.38125,0.35,0.26875,0.31875,0.24375,0.4375,0.4375,0.3125,0.25,0.33125,0.3625,0.30625,0.38125,0.36875,0.25,0.075,0.78125,0.14375,0.4,0.3,0.3,0.475,0.2875,0.2375
4,0.286432161,0.444723618,0.268844221,0.371859296,0.331658291,0.296482412,0.628140704,0.115577889,0.256281407,0.361809045,0.344221106,0.293969849,0.547738693,0.351758794,0.100502513,0.41959799,0.351758794,0.228643216,0.316582915,0.231155779,0.452261307,0.444723618,0.304020101,0.251256281,0.293969849,0.381909548,0.324120603,0.374371859,0.374371859,0.251256281,0.105527638,0.743718593,0.150753769,0.484924623,0.246231156,0.268844221,0.469849246,0.286432161,0.243718593
4,0.351145038,0.404580153,0.244274809,0.335877863,0.41221374,0.251908397,0.625954198,0.129770992,0.244274809,0.381679389,0.358778626,0.259541985,0.58778626,0.381679389,0.030534351,0.473282443,0.290076336,0.236641221,0.396946565,0.190839695,0.41221374,0.41221374,0.366412214,0.221374046,0.259541985,0.366412214,0.374045802,0.320610687,0.458015267,0.221374046,0.167938931,0.694656489,0.13740458,0.580152672,0.152671756,0.267175573,0.419847328,0.351145038,0.229007634
4,0.286666667,0.413333333,0.3,0.373333333,0.386666667,0.24,0.593333333,0.173333333,0.233333333,0.353333333,0.326666667,0.32,0.546666667,0.366666667,0.086666667,0.393333333,0.313333333,0.293333333,0.333333333,0.213333333,0.453333333,0.433333333,0.366666667,0.2,0.32,0.366666667,0.313333333,0.353333333,0.446666667,0.2,0.113333333,0.74,0.146666667,0.466666667,0.28,0.253333333,0.486666667,0.286666667,0.226666667
